timestamp,zone_id,zone_name,lat,lon,split,temperature,incident_count,ground_truth_event,event_label,decoy,rainfall,traffic_congestion,incidents_30m,aqi,rainfall_typical,traffic_congestion_typical,incidents_30m_typical,aqi_typical,rainfall_sigma,traffic_congestion_sigma,incidents_30m_sigma,aqi_sigma,z_rainfall,z_traffic_congestion,z_incidents_30m,z_aqi,dz_rainfall,dz_traffic_congestion,dz_incidents_30m,dz_aqi,stat_score,iso_score,lstm_score,lstm_error,lstm_err_rainfall,lstm_err_traffic_congestion,lstm_err_incidents_30m,lstm_err_aqi,hybrid,strong,warning_run,confirmed_anchor,final_flag,state,pulse,wo_rainfall__hybrid,wo_rainfall__strong,wo_rainfall__state,wo_traffic_congestion__hybrid,wo_traffic_congestion__strong,wo_traffic_congestion__state,wo_incidents_30m__hybrid,wo_incidents_30m__strong,wo_incidents_30m__state,wo_aqi__hybrid,wo_aqi__strong,wo_aqi__state
2026-09-18 00:15:00,CS,C-Scheme,26.9075,75.8,train,22.95,0.0,0,,,0.0,25.0597,1.0,66.4831,0.0,23.8272,1.0,86.8118,0.5,4.0,1.5,14.1451,0.0,0.3081,0.0,-1.4372,0.0,0.1878,0.6667,-0.1833,0.0,0.0,0.0,0.0051,0.0,0.0002,0.0037,0.0011,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:15:00,MN,Malviya Nagar,26.854,75.818,train,22.95,0.0,0,,,0.0,25.555,0.0,57.9837,0.0,22.8094,1.0,81.2357,0.5,4.0,1.5,11.1092,0.0,0.6864,-0.6667,-2.093,0.0,0.5271,0.0,-0.3046,0.0,0.0,0.0,0.0035,0.0,0.0014,0.0002,0.0019,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:15:00,MS,Mansarovar,26.849,75.762,train,22.95,0.0,0,,,0.0,16.9422,0.0,62.7732,0.0,19.7388,1.0,84.064,0.5,4.0,1.5,14.3873,0.0,-0.6992,-0.6667,-1.4798,0.0,-1.2108,0.0,0.1771,0.0,0.0,0.0,0.0123,0.0,0.0121,0.0002,0.0,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:15:00,SC,Sindhi Camp,26.9195,75.7997,train,22.95,1.0,0,,,0.0,26.884,3.0,70.5184,0.0,25.5082,2.0,90.2273,0.5,4.0,1.5,15.7032,0.0,0.3439,0.6667,-1.2551,0.0,-0.143,2.0,-0.0273,0.0,0.0,0.0,0.0167,0.0,0.001,0.0152,0.0005,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:15:00,VN,Vaishali Nagar,26.9124,75.7273,train,22.95,0.0,0,,,0.0,23.2202,2.0,55.3288,0.0,20.2732,1.0,77.5342,0.5,4.0,1.5,17.6182,0.0,0.7367,0.6667,-1.2604,0.0,0.9546,1.3333,0.0583,0.0,0.0,0.0,0.0185,0.0,0.0036,0.0148,0.0002,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:20:00,CS,C-Scheme,26.9075,75.8,train,22.9333,0.0,0,,,0.0,22.5063,1.0,66.3074,0.0,23.8272,1.0,86.8118,0.5,4.0,1.5,14.1451,0.0,-0.3302,0.0,-1.4496,0.0,-0.3357,0.6667,0.0058,0.0,0.0,0.0,0.0128,0.0,0.0092,0.0028,0.0007,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:20:00,MN,Malviya Nagar,26.854,75.818,train,22.9333,1.0,0,,,0.0,25.441,1.0,58.7035,0.0,22.8094,1.0,81.2357,0.5,4.0,1.5,11.1092,0.0,0.6579,0.0,-2.0282,0.0,0.5512,0.6667,-0.0755,0.0,0.0,0.0,0.0077,0.0,0.001,0.005,0.0017,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:20:00,MS,Mansarovar,26.849,75.762,train,22.9333,1.0,0,,,0.0,16.3391,1.0,62.176,0.0,19.7388,1.0,84.064,0.5,4.0,1.5,14.3873,0.0,-0.8499,0.0,-1.5213,0.0,-1.5162,0.6667,-0.0058,0.0,0.0,0.0,0.0046,0.0,0.0006,0.0039,0.0001,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:20:00,SC,Sindhi Camp,26.9195,75.7997,train,22.9333,1.0,0,,,0.0,29.6973,4.0,69.1386,0.0,25.5082,2.0,90.2273,0.5,4.0,1.5,15.7032,0.0,1.0473,1.3333,-1.343,0.0,0.8713,2.6667,-0.1012,0.0942,0.1247,0.0,0.006,0.0,0.004,0.0007,0.0014,9.3908,0,0,0,0,Normal,96.0,9.3908,0,Normal,6.5442,0,Normal,0.709,0,Normal,8.2424,0,Normal
2026-09-18 00:20:00,VN,Vaishali Nagar,26.9124,75.7273,train,22.9333,0.0,0,,,0.0,20.5524,2.0,54.5171,0.0,20.2732,1.0,77.5342,0.5,4.0,1.5,17.6182,0.0,0.0698,0.6667,-1.3064,0.0,-0.1077,1.3333,-0.0166,0.0,0.0,0.0,0.0183,0.0,0.0077,0.0102,0.0005,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:25:00,CS,C-Scheme,26.9075,75.8,train,22.9167,0.0,0,,,0.0,21.9104,1.0,63.0105,0.0,23.8272,1.0,86.8118,0.5,4.0,1.5,14.1451,0.0,-0.4792,0.0,-1.6826,0.0,-0.5459,0.0,-0.3246,0.0,0.0,0.0,0.0114,0.0,0.0083,0.0005,0.0026,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:25:00,MN,Malviya Nagar,26.854,75.818,train,22.9167,0.0,0,,,0.0,24.3743,1.0,58.5499,0.0,22.8094,1.0,81.2357,0.5,4.0,1.5,11.1092,0.0,0.3912,0.0,-2.0421,0.0,0.1586,0.6667,0.0569,0.0,0.0,0.0,0.0095,0.0,0.0047,0.004,0.0008,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:25:00,MS,Mansarovar,26.849,75.762,train,22.9167,0.0,0,,,0.0,17.3604,1.0,62.012,0.0,19.7388,1.0,84.064,0.5,4.0,1.5,14.3873,0.0,-0.5946,0.0,-1.5327,0.0,-0.319,0.6667,-0.0329,0.0,0.0,0.0,0.0041,0.0,0.0,0.0038,0.0003,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:25:00,SC,Sindhi Camp,26.9195,75.7997,train,22.9167,0.0,0,,,0.0,28.9816,4.0,67.0789,0.0,25.5082,2.0,90.2273,0.5,4.0,1.5,15.7032,0.0,0.8684,1.3333,-1.4741,0.0,0.4574,1.3333,-0.3142,0.0833,0.0,0.0,0.0123,0.0,0.0038,0.0063,0.0023,5.0,0,0,0,0,Normal,98.0,5.0,0,Normal,5.0,0,Normal,0.0,0,Normal,5.0,0,Normal
2026-09-18 00:25:00,VN,Vaishali Nagar,26.9124,75.7273,train,22.9167,1.0,0,,,0.0,21.4967,3.0,55.5402,0.0,20.2732,1.0,77.5342,0.5,4.0,1.5,17.6182,0.0,0.3059,1.3333,-1.2484,0.0,0.126,0.6667,0.0021,0.0833,0.0,0.0,0.0127,0.0,0.0072,0.0052,0.0004,5.0,0,0,0,0,Normal,98.0,5.0,0,Normal,5.0,0,Normal,0.0,0,Normal,5.0,0,Normal
2026-09-18 00:30:00,CS,C-Scheme,26.9075,75.8,train,22.9,1.0,0,,,0.0,21.819,2.0,61.6289,0.0,23.8272,1.0,86.8118,0.5,4.0,1.5,14.1451,0.0,-0.5021,0.6667,-1.7803,0.0,-0.8102,0.6667,-0.3432,0.0,0.0,0.0,0.0116,0.0,0.0003,0.0074,0.0039,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:30:00,MN,Malviya Nagar,26.854,75.818,train,22.9,0.0,0,,,0.0,24.0888,1.0,59.1383,0.0,22.8094,1.0,81.2357,0.5,4.0,1.5,11.1092,0.0,0.3199,0.0,-1.9891,0.0,-0.3665,0.6667,0.1039,0.0,0.0,0.0,0.0041,0.0,0.0015,0.0025,0.0001,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:30:00,MS,Mansarovar,26.849,75.762,train,22.9,0.0,0,,,0.0,19.4362,1.0,64.0861,0.0,19.7388,1.0,84.064,0.5,4.0,1.5,14.3873,0.0,-0.0756,0.0,-1.3886,0.0,0.6235,0.6667,0.0912,0.0,0.0,0.0,0.0052,0.0,0.0002,0.0047,0.0003,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:30:00,SC,Sindhi Camp,26.9195,75.7997,train,22.9,0.0,0,,,0.0,27.2732,4.0,67.2355,0.0,25.5082,2.0,90.2273,0.5,4.0,1.5,15.7032,0.0,0.4412,1.3333,-1.4641,0.0,0.0973,0.6667,-0.2091,0.0833,0.0,0.0,0.0175,0.0,0.0103,0.0054,0.0017,5.0,0,0,0,0,Normal,98.0,5.0,0,Normal,5.0,0,Normal,0.0,0,Normal,5.0,0,Normal
2026-09-18 00:30:00,VN,Vaishali Nagar,26.9124,75.7273,train,22.9,1.0,0,,,0.0,19.5031,4.0,55.6202,0.0,20.2732,1.0,77.5342,0.5,4.0,1.5,17.6182,0.0,-0.1925,2.0,-1.2438,0.0,-0.9293,1.3333,0.0165,0.25,0.0,0.0,0.0176,0.0,0.0047,0.0123,0.0006,15.0,0,0,0,0,Normal,93.0,15.0,0,Normal,15.0,0,Normal,0.0,0,Normal,15.0,0,Normal
2026-09-18 00:35:00,CS,C-Scheme,26.9075,75.8,train,22.8833,0.0,0,,,0.0,24.9733,2.0,61.0535,0.0,23.8272,1.0,86.8118,0.5,4.0,1.5,14.1451,0.0,0.2865,0.6667,-1.821,0.0,0.6167,0.6667,-0.3714,0.0,0.0,0.0,0.0111,0.0,0.003,0.0062,0.0019,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:35:00,MN,Malviya Nagar,26.854,75.818,train,22.8833,0.0,0,,,0.0,25.151,1.0,59.1714,0.0,22.8094,1.0,81.2357,0.5,4.0,1.5,11.1092,0.0,0.5854,0.0,-1.9861,0.0,-0.0725,0.0,0.0421,0.0,0.0,0.0,0.0035,0.0,0.0016,0.001,0.0007,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:35:00,MS,Mansarovar,26.849,75.762,train,22.8833,0.0,0,,,0.0,20.3641,1.0,63.8391,0.0,19.7388,1.0,84.064,0.5,4.0,1.5,14.3873,0.0,0.1563,0.0,-1.4057,0.0,1.0063,0.0,0.1156,0.0,0.0,0.0,0.0037,0.0,0.0016,0.0019,0.0002,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:35:00,SC,Sindhi Camp,26.9195,75.7997,train,22.8833,0.0,0,,,0.0,24.6533,4.0,67.197,0.0,25.5082,2.0,90.2273,0.5,4.0,1.5,15.7032,0.0,-0.2137,1.3333,-1.4666,0.0,-1.261,0.0,-0.1236,0.0833,0.0,0.0,0.0114,0.0001,0.0064,0.0036,0.0012,5.0,0,0,0,0,Normal,98.0,5.0,0,Normal,5.0,0,Normal,0.0,0,Normal,5.0,0,Normal
2026-09-18 00:35:00,VN,Vaishali Nagar,26.9124,75.7273,train,22.8833,1.0,0,,,0.0,22.8493,5.0,56.7124,0.0,20.2732,1.0,77.5342,0.5,4.0,1.5,17.6182,0.0,0.644,2.6667,-1.1818,0.0,0.5742,2.0,0.1246,0.4167,0.164,0.0,0.0188,0.0,0.0112,0.0073,0.0002,29.9186,0,0,0,0,Normal,87.0,29.9186,0,Normal,29.5108,0,Normal,0.0,0,Normal,28.8231,0,Normal
2026-09-18 00:40:00,CS,C-Scheme,26.9075,75.8,train,22.8667,1.0,0,,,0.0,23.9394,2.0,62.1439,0.0,23.8272,1.0,86.8118,0.5,4.0,1.5,14.1451,0.0,0.028,0.6667,-1.7439,0.0,0.5072,0.6667,-0.0613,0.0,0.0,0.0,0.0111,0.0,0.0093,0.0006,0.0013,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:40:00,MN,Malviya Nagar,26.854,75.818,train,22.8667,0.0,0,,,0.0,24.8737,1.0,60.4258,0.0,22.8094,1.0,81.2357,0.5,4.0,1.5,11.1092,0.0,0.5161,0.0,-1.8732,0.0,0.1248,0.0,0.1689,0.0,0.0,0.0,0.0029,0.0,0.0009,0.0004,0.0016,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:40:00,MS,Mansarovar,26.849,75.762,train,22.8667,0.0,0,,,0.0,22.0266,1.0,62.6758,0.0,19.7388,1.0,84.064,0.5,4.0,1.5,14.3873,0.0,0.572,0.0,-1.4866,0.0,1.1666,0.0,0.0461,0.0,0.0,0.0,0.0026,0.0,0.0017,0.0003,0.0006,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:40:00,SC,Sindhi Camp,26.9195,75.7997,train,22.8667,1.0,0,,,0.0,24.52,3.0,67.1166,0.0,25.5082,2.0,90.2273,0.5,4.0,1.5,15.7032,0.0,-0.2471,0.6667,-1.4717,0.0,-1.1154,-0.6667,0.0024,0.0,0.0,0.0,0.0042,0.0002,0.0013,0.0025,0.0001,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:40:00,VN,Vaishali Nagar,26.9124,75.7273,train,22.8667,0.0,0,,,0.0,20.7756,3.0,54.1866,0.0,20.2732,1.0,77.5342,0.5,4.0,1.5,17.6182,0.0,0.1256,1.3333,-1.3252,0.0,-0.1803,0.0,-0.0768,0.0833,0.0,0.004,0.0387,0.0,0.0111,0.0269,0.0006,5.0397,0,0,0,0,Normal,98.0,5.0397,0,Normal,5.0142,0,Normal,0.0,0,Normal,5.0395,0,Normal
2026-09-18 00:45:00,CS,C-Scheme,26.9075,75.8,train,22.85,0.0,0,,,0.0,19.8721,2.0,61.678,0.0,23.8272,1.0,86.8118,0.5,4.0,1.5,14.1451,0.0,-0.9888,0.6667,-1.7769,0.0,-0.4867,0.0,0.0035,0.0,0.0,0.0054,0.0448,0.0,0.0429,0.0001,0.0018,0.0538,0,0,0,0,Normal,100.0,0.0538,0,Normal,0.0,0,Normal,0.0552,0,Normal,0.0288,0,Normal
2026-09-18 00:45:00,MN,Malviya Nagar,26.854,75.818,train,22.85,1.0,0,,,0.0,22.869,2.0,60.2388,0.0,22.8094,1.0,81.2357,0.5,4.0,1.5,11.1092,0.0,0.0149,0.6667,-1.89,0.0,-0.305,0.6667,0.0991,0.0,0.0,0.0,0.0168,0.0,0.0085,0.008,0.0003,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:45:00,MS,Mansarovar,26.849,75.762,train,22.85,0.0,0,,,0.0,19.9512,1.0,60.7708,0.0,19.7388,1.0,84.064,0.5,4.0,1.5,14.3873,0.0,0.0531,0.0,-1.619,0.0,0.1287,0.0,-0.2304,0.0,0.0,0.0,0.0071,0.0,0.0038,0.0007,0.0025,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:45:00,SC,Sindhi Camp,26.9195,75.7997,train,22.85,0.0,0,,,0.0,24.9329,2.0,68.1755,0.0,25.5082,2.0,90.2273,0.5,4.0,1.5,15.7032,0.0,-0.1438,0.0,-1.4043,0.0,-0.5851,-1.3333,0.0599,0.0,0.0,0.0,0.0018,0.0003,0.0004,0.0005,0.0006,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:45:00,VN,Vaishali Nagar,26.9124,75.7273,train,22.85,1.0,0,,,0.0,21.0733,4.0,54.8699,0.0,20.2732,1.0,77.5342,0.5,4.0,1.5,17.6182,0.0,0.2,2.0,-1.2864,0.0,0.3926,0.0,-0.0426,0.25,0.0,0.0055,0.0452,0.0,0.0113,0.0328,0.0011,15.0547,0,0,0,0,Normal,93.0,15.0547,0,Normal,15.029,0,Normal,0.0,0,Normal,15.0507,0,Normal
2026-09-18 00:50:00,CS,C-Scheme,26.9075,75.8,train,22.8333,0.0,0,,,0.0,21.809,2.0,63.9301,0.0,23.8272,1.0,86.8118,0.5,4.0,1.5,14.1451,0.0,-0.5045,0.6667,-1.6176,0.0,-0.7911,0.0,0.2034,0.0,0.0,0.0,0.014,0.0,0.0127,0.0006,0.0007,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:50:00,MN,Malviya Nagar,26.854,75.818,train,22.8333,0.0,0,,,0.0,21.8395,1.0,59.7393,0.0,22.8094,1.0,81.2357,0.5,4.0,1.5,11.1092,0.0,-0.2425,0.0,-1.935,0.0,-0.8279,0.0,0.0511,0.0,0.0,0.0,0.0171,0.0,0.0062,0.0107,0.0002,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:50:00,MS,Mansarovar,26.849,75.762,train,22.8333,0.0,0,,,0.0,15.4713,0.0,57.8987,0.0,19.7388,1.0,84.064,0.5,4.0,1.5,14.3873,0.0,-1.0669,-0.6667,-1.8186,0.0,-1.2232,-0.6667,-0.4129,0.0,0.0303,0.002,0.0303,0.0,0.0198,0.0039,0.0066,0.9292,0,0,0,0,Normal,100.0,0.9292,0,Normal,0.0,0,Normal,0.0154,0,Normal,0.0,0,Normal
2026-09-18 00:50:00,SC,Sindhi Camp,26.9195,75.7997,train,22.8333,0.0,0,,,0.0,27.2394,1.0,66.6459,0.0,25.5082,2.0,90.2273,0.5,4.0,1.5,15.7032,0.0,0.4328,-0.6667,-1.5017,0.0,0.6465,-2.0,-0.0351,0.0,0.0,0.0,0.004,0.0002,0.0018,0.0013,0.0007,0.0,0,0,0,0,Normal,100.0,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal,0.0,0,Normal
2026-09-18 00:50:00,VN,Vaishali Nagar,26.9124,75.7273,train,22.8333,0.0,0,,,0.0,19.7035,4.0,52.6947,0.0,20.2732,1.0,77.5342,0.5,4.0,1.5,17.6182,0.0,-0.1424,2.0,-1.4099,0.0,-0.7864,-0.6667,-0.228,0.25,0.0,0.0018,0.0291,0.0,0.0012,0.026,0.0019,15.0176,0,0,0,0,Normal,93.0,15.0176,0,Normal,15.0104,0,Normal,0.0,0,Normal,15.0085,0,Normal
